ProductID,ProductName,Quantity,Price,Date
113,Router,17,8568.39,2025-10-02
104,Monitor,9,70121.24,2025-10-02
115,Desk Lamp,4,6046.14,2025-10-02
111,Printer,11,40828.85,2025-10-02
106,Headphones,8,11882.54,2025-10-02
115,Desk Lamp,19,5428.71,2025-10-02
112,Scanner,10,37874.19,2025-10-02
108,SSD 500GB,15,23431.99,2025-10-02
109,RAM 16GB,5,27440.42,2025-10-02
105,Webcam,17,16399.73,2025-10-02
104,Monitor,18,68109.26,2025-10-02
102,Mouse,10,2464.23,2025-10-02
102,Mouse,20,2424.32,2025-10-02
110,Graphics Card,2,157132.83,2025-10-02
113,Router,2,8791.95,2025-10-02
103,Keyboard,8,4983.51,2025-10-02
113,Router,20,8581.90,2025-10-02
113,Router,19,7420.45,2025-10-02
103,Keyboard,8,4991.52,2025-10-02
113,Router,3,8147.12,2025-10-02
106,Headphones,12,12894.12,2025-10-02
103,Keyboard,14,4716.63,2025-10-02
115,Desk Lamp,8,5522.76,2025-10-02
110,Graphics Card,16,144412.09,2025-10-02
103,Keyboard,10,5254.22,2025-10-02
104,Monitor,10,66737.93,2025-10-02
110,Graphics Card,14,160626.04,2025-10-02
111,Printer,4,45335.27,2025-10-02
109,RAM 16GB,12,26611.68,2025-10-02
109,RAM 16GB,9,29485.63,2025-10-02
107,USB Cable,9,765.83,2025-10-02
109,RAM 16GB,20,27829.80,2025-10-02
108,SSD 500GB,19,22643.88,2025-10-02
111,Printer,4,45926.42,2025-10-02
115,Desk Lamp,19,6018.74,2025-10-02
101,Laptop,5,81882.03,2025-10-02
103,Keyboard,16,4643.48,2025-10-02
106,Headphones,7,11629.32,2025-10-02
111,Printer,2,48225.57,2025-10-02
108,SSD 500GB,18,25212.68,2025-10-02
102,Mouse,17,2398.15,2025-10-02
113,Router,14,8046.19,2025-10-02
113,Router,6,7975.53,2025-10-02
115,Desk Lamp,8,5090.13,2025-10-02
113,Router,17,7833.36,2025-10-02
109,RAM 16GB,16,27075.50,2025-10-02
111,Printer,3,40849.73,2025-10-02
106,Headphones,9,13173.63,2025-10-02
108,SSD 500GB,18,26466.87,2025-10-02
105,Webcam,6,13518.81,2025-10-02
115,Desk Lamp,12,5249.24,2025-10-02
103,Keyboard,4,5189.09,2025-10-02
113,Router,13,7785.23,2025-10-02
109,RAM 16GB,13,25234.53,2025-10-02
101,Laptop,20,82913.26,2025-10-02
109,RAM 16GB,5,30162.57,2025-10-02
101,Laptop,14,84376.53,2025-10-02
111,Printer,14,47209.37,2025-10-02
101,Laptop,13,77605.65,2025-10-02
112,Scanner,8,32073.89,2025-10-02
114,Microphone,3,17708.21,2025-10-02
105,Webcam,17,15573.12,2025-10-02
103,Keyboard,1,5265.05,2025-10-02
112,Scanner,14,32100.72,2025-10-02
102,Mouse,2,2306.96,2025-10-02
114,Microphone,18,19380.10,2025-10-02
115,Desk Lamp,2,4987.43,2025-10-02
115,Desk Lamp,8,5481.80,2025-10-02
110,Graphics Card,17,149632.24,2025-10-02
101,Laptop,13,80495.66,2025-10-02
105,Webcam,3,13811.49,2025-10-02
110,Graphics Card,5,161150.20,2025-10-02
110,Graphics Card,5,145313.05,2025-10-02
110,Graphics Card,16,143863.19,2025-10-02
101,Laptop,14,91134.22,2025-10-02
106,Headphones,14,11124.19,2025-10-02
115,Desk Lamp,3,5103.54,2025-10-02
104,Monitor,19,63414.19,2025-10-02
115,Desk Lamp,14,5165.86,2025-10-02
112,Scanner,1,33294.64,2025-10-02
115,Desk Lamp,4,5948.28,2025-10-02
101,Laptop,13,87836.22,2025-10-02
104,Monitor,3,65747.21,2025-10-02
108,SSD 500GB,2,23319.59,2025-10-02
109,RAM 16GB,7,29240.32,2025-10-02
105,Webcam,7,16168.53,2025-10-02
105,Webcam,4,13683.07,2025-10-02
112,Scanner,16,33742.52,2025-10-02
115,Desk Lamp,7,6038.48,2025-10-02
106,Headphones,11,12954.32,2025-10-02
107,USB Cable,15,866.12,2025-10-02
108,SSD 500GB,11,25722.62,2025-10-02
103,Keyboard,3,4853.38,2025-10-02
108,SSD 500GB,7,25024.78,2025-10-02
106,Headphones,15,11425.86,2025-10-02
113,Router,20,8047.91,2025-10-02
109,RAM 16GB,6,26856.55,2025-10-02
108,SSD 500GB,4,26771.42,2025-10-02
114,Microphone,4,19043.22,2025-10-02
103,Keyboard,17,4724.76,2025-10-02
101,Laptop,16,85641.02,2025-10-02
103,Keyboard,16,5339.57,2025-10-02
115,Desk Lamp,14,6035.50,2025-10-02
103,Keyboard,10,5436.25,2025-10-02
111,Printer,19,48340.43,2025-10-02
101,Laptop,8,88969.79,2025-10-02
