ProductID,ProductName,Quantity,Price,Date
108,SSD 500GB,20,24160.09,2025-10-08
101,Laptop,14,91849.65,2025-10-08
107,USB Cable,2,722.62,2025-10-08
115,Desk Lamp,4,5779.79,2025-10-08
101,Laptop,2,78237.07,2025-10-08
102,Mouse,11,2255.08,2025-10-08
112,Scanner,2,34363.18,2025-10-08
112,Scanner,11,38082.98,2025-10-08
110,Graphics Card,8,138788.21,2025-10-08
113,Router,20,8695.47,2025-10-08
113,Router,20,7945.11,2025-10-08
113,Router,4,8652.37,2025-10-08
106,Headphones,3,11285.15,2025-10-08
111,Printer,20,45290.41,2025-10-08
102,Mouse,2,2708.43,2025-10-08
103,Keyboard,20,5432.59,2025-10-08
113,Router,6,7505.27,2025-10-08
108,SSD 500GB,14,23509.79,2025-10-08
102,Mouse,18,2404.20,2025-10-08
109,RAM 16GB,1,30321.23,2025-10-08
115,Desk Lamp,4,5782.72,2025-10-08
110,Graphics Card,8,159927.65,2025-10-08
101,Laptop,3,90590.25,2025-10-08
111,Printer,16,44621.46,2025-10-08
105,Webcam,20,14923.30,2025-10-08
108,SSD 500GB,15,23284.58,2025-10-08
108,SSD 500GB,13,23984.41,2025-10-08
102,Mouse,20,2510.77,2025-10-08
110,Graphics Card,11,141766.11,2025-10-08
101,Laptop,11,86290.55,2025-10-08
113,Router,15,8056.88,2025-10-08
111,Printer,8,40980.87,2025-10-08
109,RAM 16GB,14,30533.32,2025-10-08
112,Scanner,6,33660.76,2025-10-08
113,Router,18,7568.00,2025-10-08
110,Graphics Card,18,136129.46,2025-10-08
103,Keyboard,14,5327.86,2025-10-08
101,Laptop,8,92272.96,2025-10-08
112,Scanner,19,35685.35,2025-10-08
105,Webcam,14,16159.14,2025-10-08
105,Webcam,18,15469.66,2025-10-08
115,Desk Lamp,18,5138.80,2025-10-08
112,Scanner,20,33147.25,2025-10-08
101,Laptop,10,82675.25,2025-10-08
105,Webcam,19,14595.95,2025-10-08
104,Monitor,3,65383.05,2025-10-08
111,Printer,1,46682.89,2025-10-08
101,Laptop,20,82266.40,2025-10-08
110,Graphics Card,6,151846.86,2025-10-08
108,SSD 500GB,19,27272.05,2025-10-08
107,USB Cable,8,807.20,2025-10-08
111,Printer,6,47648.18,2025-10-08
113,Router,16,8532.52,2025-10-08
107,USB Cable,15,730.47,2025-10-08
109,RAM 16GB,16,29529.07,2025-10-08
102,Mouse,3,2312.39,2025-10-08
104,Monitor,4,69895.55,2025-10-08
109,RAM 16GB,12,29075.93,2025-10-08
113,Router,1,7358.99,2025-10-08
106,Headphones,15,11131.57,2025-10-08
113,Router,10,7714.49,2025-10-08
109,RAM 16GB,4,29872.76,2025-10-08
104,Monitor,9,67782.94,2025-10-08
102,Mouse,9,2315.46,2025-10-08
110,Graphics Card,14,150711.13,2025-10-08
106,Headphones,20,12871.17,2025-10-08
113,Router,10,8438.61,2025-10-08
103,Keyboard,19,4873.22,2025-10-08
104,Monitor,8,70668.78,2025-10-08
107,USB Cable,18,784.74,2025-10-08
111,Printer,9,43433.44,2025-10-08
103,Keyboard,3,5133.22,2025-10-08
109,RAM 16GB,20,28517.79,2025-10-08
