ProductID,ProductName,Quantity,Price,Date
112,Scanner,8,33272.24,2025-10-06
109,RAM 16GB,5,28136.80,2025-10-06
111,Printer,14,41681.11,2025-10-06
112,Scanner,12,38271.24,2025-10-06
108,SSD 500GB,6,23863.10,2025-10-06
112,Scanner,16,36222.14,2025-10-06
115,Desk Lamp,19,5197.58,2025-10-06
114,Microphone,15,18622.79,2025-10-06
105,Webcam,13,15393.39,2025-10-06
112,Scanner,20,31972.15,2025-10-06
111,Printer,14,42598.20,2025-10-06
102,Mouse,14,2503.12,2025-10-06
110,Graphics Card,16,154889.70,2025-10-06
103,Keyboard,11,5476.74,2025-10-06
101,Laptop,3,83590.16,2025-10-06
111,Printer,18,47516.65,2025-10-06
104,Monitor,17,62435.78,2025-10-06
115,Desk Lamp,7,5969.68,2025-10-06
112,Scanner,1,36918.26,2025-10-06
104,Monitor,18,66798.03,2025-10-06
111,Printer,15,47321.07,2025-10-06
104,Monitor,12,61411.05,2025-10-06
115,Desk Lamp,11,4985.97,2025-10-06
107,USB Cable,20,809.57,2025-10-06
112,Scanner,1,36338.15,2025-10-06
112,Scanner,16,37170.69,2025-10-06
105,Webcam,13,16033.91,2025-10-06
112,Scanner,17,34452.45,2025-10-06
109,RAM 16GB,15,28648.18,2025-10-06
114,Microphone,10,18595.19,2025-10-06
103,Keyboard,1,5278.16,2025-10-06
107,USB Cable,2,793.68,2025-10-06
101,Laptop,10,90742.85,2025-10-06
102,Mouse,9,2726.55,2025-10-06
104,Monitor,5,71153.39,2025-10-06
107,USB Cable,16,849.54,2025-10-06
104,Monitor,13,63588.06,2025-10-06
104,Monitor,18,66807.71,2025-10-06
114,Microphone,13,18016.65,2025-10-06
103,Keyboard,4,5022.96,2025-10-06
115,Desk Lamp,2,5374.79,2025-10-06
111,Printer,20,45418.45,2025-10-06
108,SSD 500GB,20,26571.44,2025-10-06
109,RAM 16GB,10,30722.72,2025-10-06
103,Keyboard,16,5394.29,2025-10-06
109,RAM 16GB,1,29068.53,2025-10-06
105,Webcam,6,14088.10,2025-10-06
113,Router,6,7975.85,2025-10-06
108,SSD 500GB,12,23240.73,2025-10-06
111,Printer,14,47711.06,2025-10-06
104,Monitor,12,65539.61,2025-10-06
107,USB Cable,5,745.28,2025-10-06
105,Webcam,15,15569.36,2025-10-06
109,RAM 16GB,8,29684.42,2025-10-06
101,Laptop,15,89800.71,2025-10-06
109,RAM 16GB,20,30481.60,2025-10-06
101,Laptop,2,90994.50,2025-10-06
102,Mouse,9,2578.61,2025-10-06
103,Keyboard,6,4580.63,2025-10-06
109,RAM 16GB,1,29762.47,2025-10-06
101,Laptop,8,92011.31,2025-10-06
107,USB Cable,11,799.72,2025-10-06
104,Monitor,9,65479.87,2025-10-06
110,Graphics Card,19,155179.68,2025-10-06
109,RAM 16GB,16,30135.65,2025-10-06
113,Router,3,7544.95,2025-10-06
108,SSD 500GB,10,25601.13,2025-10-06
107,USB Cable,12,860.98,2025-10-06
112,Scanner,15,37552.52,2025-10-06
108,SSD 500GB,10,26483.32,2025-10-06
103,Keyboard,3,5414.13,2025-10-06
113,Router,2,8101.30,2025-10-06
106,Headphones,17,12371.65,2025-10-06
107,USB Cable,19,810.84,2025-10-06
112,Scanner,10,34592.68,2025-10-06
112,Scanner,6,31909.33,2025-10-06
101,Laptop,10,81984.09,2025-10-06
103,Keyboard,13,5141.10,2025-10-06
103,Keyboard,6,5112.36,2025-10-06
104,Monitor,10,69354.90,2025-10-06
109,RAM 16GB,15,30480.29,2025-10-06
107,USB Cable,10,796.39,2025-10-06
112,Scanner,15,37864.36,2025-10-06
101,Laptop,10,80397.32,2025-10-06
108,SSD 500GB,5,23775.05,2025-10-06
101,Laptop,3,77736.98,2025-10-06
112,Scanner,11,37794.26,2025-10-06
115,Desk Lamp,10,5945.02,2025-10-06
115,Desk Lamp,6,5022.57,2025-10-06
103,Keyboard,8,5083.79,2025-10-06
110,Graphics Card,1,147901.70,2025-10-06
112,Scanner,10,33388.21,2025-10-06
115,Desk Lamp,9,5641.61,2025-10-06
106,Headphones,19,11850.90,2025-10-06
103,Keyboard,10,4818.09,2025-10-06
111,Printer,4,42926.48,2025-10-06
115,Desk Lamp,19,5277.26,2025-10-06
113,Router,4,7808.19,2025-10-06
108,SSD 500GB,12,26573.53,2025-10-06
107,USB Cable,14,849.27,2025-10-06
112,Scanner,5,36385.12,2025-10-06
115,Desk Lamp,4,4966.61,2025-10-06
111,Printer,9,45497.13,2025-10-06
108,SSD 500GB,11,27462.38,2025-10-06
111,Printer,13,46366.86,2025-10-06
104,Monitor,17,70527.09,2025-10-06
113,Router,14,8365.04,2025-10-06
112,Scanner,19,33674.70,2025-10-06
108,SSD 500GB,9,23590.22,2025-10-06
106,Headphones,2,12290.29,2025-10-06
111,Printer,17,48384.21,2025-10-06
107,USB Cable,1,863.26,2025-10-06
108,SSD 500GB,17,26364.67,2025-10-06
103,Keyboard,9,4601.74,2025-10-06
104,Monitor,20,65857.40,2025-10-06
105,Webcam,1,15041.12,2025-10-06
101,Laptop,11,88906.49,2025-10-06
110,Graphics Card,13,138527.56,2025-10-06
108,SSD 500GB,3,27277.09,2025-10-06
104,Monitor,14,59602.00,2025-10-06
115,Desk Lamp,18,5764.39,2025-10-06
103,Keyboard,19,4955.33,2025-10-06
107,USB Cable,2,721.56,2025-10-06
111,Printer,19,48550.64,2025-10-06
114,Microphone,17,16491.32,2025-10-06
109,RAM 16GB,15,27470.34,2025-10-06
105,Webcam,10,15777.70,2025-10-06
111,Printer,6,41214.95,2025-10-06
101,Laptop,18,87306.62,2025-10-06
109,RAM 16GB,4,29657.68,2025-10-06
102,Mouse,15,2459.62,2025-10-06
106,Headphones,14,12659.57,2025-10-06
104,Monitor,13,64829.36,2025-10-06
101,Laptop,18,78234.38,2025-10-06
103,Keyboard,18,5083.78,2025-10-06
106,Headphones,1,11891.27,2025-10-06
115,Desk Lamp,4,5164.21,2025-10-06
