ProductID,ProductName,Quantity,Price,Date
102,Mouse,3,2445.41,2025-10-08
104,Monitor,6,61351.79,2025-10-08
101,Laptop,1,87040.61,2025-10-08
115,Desk Lamp,10,5921.75,2025-10-08
109,RAM 16GB,4,26610.40,2025-10-08
112,Scanner,2,32242.12,2025-10-08
104,Monitor,5,60675.35,2025-10-08
102,Mouse,13,2388.34,2025-10-08
101,Laptop,1,92556.37,2025-10-08
105,Webcam,2,14069.74,2025-10-08
109,RAM 16GB,3,27091.28,2025-10-08
102,Mouse,2,2375.24,2025-10-08
108,SSD 500GB,9,23929.92,2025-10-08
112,Scanner,8,31856.86,2025-10-08
115,Desk Lamp,12,5021.00,2025-10-08
103,Keyboard,15,5253.07,2025-10-08
103,Keyboard,7,5017.49,2025-10-08
104,Monitor,10,71280.46,2025-10-08
103,Keyboard,17,4723.50,2025-10-08
101,Laptop,3,90993.25,2025-10-08
105,Webcam,6,15528.44,2025-10-08
101,Laptop,10,92266.90,2025-10-08
106,Headphones,11,12851.52,2025-10-08
115,Desk Lamp,12,5412.94,2025-10-08
101,Laptop,19,79376.71,2025-10-08
112,Scanner,6,32390.81,2025-10-08
107,USB Cable,2,808.98,2025-10-08
111,Printer,11,44037.91,2025-10-08
104,Monitor,16,63574.58,2025-10-08
109,RAM 16GB,13,26766.91,2025-10-08
105,Webcam,9,14804.65,2025-10-08
113,Router,1,7840.38,2025-10-08
112,Scanner,1,36105.21,2025-10-08
111,Printer,9,41720.66,2025-10-08
112,Scanner,3,34606.10,2025-10-08
112,Scanner,10,37400.51,2025-10-08
106,Headphones,14,11920.76,2025-10-08
113,Router,3,7295.97,2025-10-08
103,Keyboard,20,5168.51,2025-10-08
110,Graphics Card,9,144870.88,2025-10-08
110,Graphics Card,11,141948.22,2025-10-08
101,Laptop,15,89892.93,2025-10-08
108,SSD 500GB,19,27348.48,2025-10-08
111,Printer,2,47100.95,2025-10-08
113,Router,9,8297.84,2025-10-08
104,Monitor,16,60705.41,2025-10-08
107,USB Cable,6,800.91,2025-10-08
105,Webcam,7,13973.15,2025-10-08
112,Scanner,6,37339.37,2025-10-08
110,Graphics Card,13,164352.52,2025-10-08
113,Router,1,7615.24,2025-10-08
106,Headphones,9,12792.87,2025-10-08
106,Headphones,9,12246.06,2025-10-08
105,Webcam,16,14946.20,2025-10-08
113,Router,19,8429.29,2025-10-08
104,Monitor,18,67647.09,2025-10-08
112,Scanner,19,32405.28,2025-10-08
105,Webcam,16,14967.32,2025-10-08
111,Printer,9,46631.64,2025-10-08
109,RAM 16GB,3,26461.16,2025-10-08
104,Monitor,6,64516.13,2025-10-08
115,Desk Lamp,20,4971.09,2025-10-08
105,Webcam,5,14572.88,2025-10-08
106,Headphones,1,11071.22,2025-10-08
107,USB Cable,4,747.68,2025-10-08
106,Headphones,15,10894.68,2025-10-08
101,Laptop,12,80107.77,2025-10-08
103,Keyboard,15,5221.12,2025-10-08
103,Keyboard,3,4716.37,2025-10-08
107,USB Cable,9,801.94,2025-10-08
101,Laptop,6,83724.69,2025-10-08
115,Desk Lamp,7,5910.48,2025-10-08
102,Mouse,10,2391.94,2025-10-08
112,Scanner,14,34580.48,2025-10-08
115,Desk Lamp,11,5210.97,2025-10-08
108,SSD 500GB,19,23990.79,2025-10-08
106,Headphones,20,11815.77,2025-10-08
111,Printer,11,43448.85,2025-10-08
102,Mouse,18,2269.96,2025-10-08
105,Webcam,6,13606.38,2025-10-08
108,SSD 500GB,19,25846.85,2025-10-08
111,Printer,16,48314.00,2025-10-08
110,Graphics Card,9,152287.16,2025-10-08
104,Monitor,20,68996.64,2025-10-08
109,RAM 16GB,10,25238.73,2025-10-08
