ProductID,ProductName,Quantity,Price,Date
110,Graphics Card,3,160650.68,2025-10-10
113,Router,6,8747.97,2025-10-10
110,Graphics Card,1,138618.91,2025-10-10
108,SSD 500GB,16,25727.12,2025-10-10
102,Mouse,19,2422.85,2025-10-10
105,Webcam,16,15473.01,2025-10-10
101,Laptop,2,79342.84,2025-10-10
106,Headphones,7,12244.13,2025-10-10
107,USB Cable,2,759.32,2025-10-10
110,Graphics Card,8,135152.57,2025-10-10
103,Keyboard,8,5494.49,2025-10-10
111,Printer,13,44774.53,2025-10-10
108,SSD 500GB,19,25864.01,2025-10-10
109,RAM 16GB,18,29598.16,2025-10-10
110,Graphics Card,1,152882.00,2025-10-10
112,Scanner,8,35563.61,2025-10-10
111,Printer,12,42312.92,2025-10-10
111,Printer,11,43954.53,2025-10-10
105,Webcam,12,16217.53,2025-10-10
105,Webcam,12,15628.63,2025-10-10
109,RAM 16GB,12,26804.08,2025-10-10
112,Scanner,11,33361.69,2025-10-10
107,USB Cable,11,845.04,2025-10-10
104,Monitor,20,60945.54,2025-10-10
110,Graphics Card,11,157010.34,2025-10-10
111,Printer,8,41777.98,2025-10-10
111,Printer,10,40508.53,2025-10-10
110,Graphics Card,14,138537.51,2025-10-10
112,Scanner,7,36981.34,2025-10-10
107,USB Cable,1,775.05,2025-10-10
109,RAM 16GB,5,30130.17,2025-10-10
101,Laptop,19,88679.52,2025-10-10
109,RAM 16GB,4,27438.82,2025-10-10
110,Graphics Card,3,151894.18,2025-10-10
102,Mouse,14,2730.40,2025-10-10
115,Desk Lamp,11,5432.25,2025-10-10
109,RAM 16GB,18,30391.66,2025-10-10
103,Keyboard,12,5224.67,2025-10-10
112,Scanner,20,33369.69,2025-10-10
108,SSD 500GB,10,23532.10,2025-10-10
108,SSD 500GB,3,25915.63,2025-10-10
105,Webcam,18,14476.64,2025-10-10
115,Desk Lamp,7,5227.04,2025-10-10
102,Mouse,17,2458.34,2025-10-10
114,Microphone,19,17526.16,2025-10-10
107,USB Cable,11,837.94,2025-10-10
111,Printer,18,49150.45,2025-10-10
106,Headphones,12,11613.66,2025-10-10
112,Scanner,13,31853.11,2025-10-10
111,Printer,12,44508.95,2025-10-10
102,Mouse,12,2717.86,2025-10-10
109,RAM 16GB,6,26163.85,2025-10-10
107,USB Cable,18,837.35,2025-10-10
106,Headphones,1,12991.51,2025-10-10
101,Laptop,14,83066.05,2025-10-10
102,Mouse,9,2274.27,2025-10-10
106,Headphones,2,11399.56,2025-10-10
105,Webcam,4,14392.04,2025-10-10
103,Keyboard,11,5232.12,2025-10-10
102,Mouse,4,2457.42,2025-10-10
110,Graphics Card,6,148571.92,2025-10-10
105,Webcam,1,15125.31,2025-10-10
105,Webcam,4,15511.10,2025-10-10
110,Graphics Card,18,164422.44,2025-10-10
106,Headphones,3,11925.54,2025-10-10
110,Graphics Card,11,161021.71,2025-10-10
115,Desk Lamp,7,5517.54,2025-10-10
105,Webcam,3,15077.68,2025-10-10
112,Scanner,13,32838.80,2025-10-10
112,Scanner,18,38095.01,2025-10-10
106,Headphones,9,13121.53,2025-10-10
114,Microphone,12,19692.36,2025-10-10
103,Keyboard,13,4553.24,2025-10-10
108,SSD 500GB,4,25799.35,2025-10-10
115,Desk Lamp,15,5061.36,2025-10-10
102,Mouse,17,2542.70,2025-10-10
105,Webcam,5,15318.12,2025-10-10
112,Scanner,4,36484.46,2025-10-10
105,Webcam,5,14209.44,2025-10-10
114,Microphone,1,17190.84,2025-10-10
112,Scanner,19,34151.04,2025-10-10
103,Keyboard,11,4984.46,2025-10-10
105,Webcam,14,15300.91,2025-10-10
104,Monitor,14,64430.30,2025-10-10
108,SSD 500GB,2,22989.54,2025-10-10
114,Microphone,15,19272.01,2025-10-10
106,Headphones,11,10870.76,2025-10-10
106,Headphones,9,12542.14,2025-10-10
114,Microphone,1,17229.49,2025-10-10
103,Keyboard,5,5417.88,2025-10-10
102,Mouse,1,2692.87,2025-10-10
106,Headphones,15,12277.26,2025-10-10
111,Printer,9,42960.74,2025-10-10
111,Printer,3,43884.45,2025-10-10
110,Graphics Card,9,163899.05,2025-10-10
106,Headphones,6,13162.62,2025-10-10
102,Mouse,16,2532.08,2025-10-10
103,Keyboard,15,5073.49,2025-10-10
103,Keyboard,10,4770.97,2025-10-10
109,RAM 16GB,9,29268.88,2025-10-10
109,RAM 16GB,17,27991.51,2025-10-10
107,USB Cable,14,879.91,2025-10-10
105,Webcam,1,16304.38,2025-10-10
105,Webcam,9,14423.01,2025-10-10
115,Desk Lamp,11,5963.46,2025-10-10
110,Graphics Card,18,137223.54,2025-10-10
115,Desk Lamp,10,5782.29,2025-10-10
113,Router,8,8600.70,2025-10-10
108,SSD 500GB,13,25309.91,2025-10-10
104,Monitor,19,60994.70,2025-10-10
107,USB Cable,7,766.95,2025-10-10
101,Laptop,2,82168.90,2025-10-10
112,Scanner,17,35494.88,2025-10-10
104,Monitor,1,68861.60,2025-10-10
110,Graphics Card,2,157554.75,2025-10-10
104,Monitor,2,70967.88,2025-10-10
104,Monitor,3,65605.66,2025-10-10
110,Graphics Card,19,154061.76,2025-10-10
107,USB Cable,20,790.25,2025-10-10
110,Graphics Card,6,147505.52,2025-10-10
108,SSD 500GB,17,23888.24,2025-10-10
108,SSD 500GB,11,24765.78,2025-10-10
115,Desk Lamp,3,5097.73,2025-10-10
110,Graphics Card,9,156225.03,2025-10-10
108,SSD 500GB,4,24486.24,2025-10-10
112,Scanner,19,38365.02,2025-10-10
104,Monitor,18,71157.15,2025-10-10
110,Graphics Card,5,157760.87,2025-10-10
107,USB Cable,16,727.01,2025-10-10
103,Keyboard,9,5219.99,2025-10-10
103,Keyboard,7,5071.33,2025-10-10
101,Laptop,5,92032.45,2025-10-10
105,Webcam,15,16177.95,2025-10-10
