ProductID,ProductName,Quantity,Price,Date
105,Webcam,12,14462.93,2025-10-10
101,Laptop,8,82150.83,2025-10-10
105,Webcam,1,15996.31,2025-10-10
114,Microphone,14,17820.03,2025-10-10
113,Router,6,8155.16,2025-10-10
111,Printer,8,40638.19,2025-10-10
104,Monitor,18,58752.28,2025-10-10
104,Monitor,6,58598.44,2025-10-10
112,Scanner,12,35561.13,2025-10-10
106,Headphones,8,10992.78,2025-10-10
112,Scanner,17,33069.78,2025-10-10
107,USB Cable,18,777.74,2025-10-10
110,Graphics Card,6,163518.87,2025-10-10
110,Graphics Card,4,142944.43,2025-10-10
101,Laptop,4,81532.84,2025-10-10
107,USB Cable,2,721.69,2025-10-10
114,Microphone,18,16774.16,2025-10-10
101,Laptop,9,89569.93,2025-10-10
101,Laptop,20,79100.58,2025-10-10
102,Mouse,15,2572.48,2025-10-10
106,Headphones,17,11067.45,2025-10-10
103,Keyboard,18,5367.29,2025-10-10
108,SSD 500GB,4,22926.14,2025-10-10
101,Laptop,12,78621.17,2025-10-10
110,Graphics Card,12,135212.99,2025-10-10
108,SSD 500GB,1,25864.52,2025-10-10
115,Desk Lamp,2,5573.20,2025-10-10
114,Microphone,16,16481.34,2025-10-10
111,Printer,18,48191.60,2025-10-10
111,Printer,13,49052.85,2025-10-10
109,RAM 16GB,14,26711.66,2025-10-10
107,USB Cable,1,803.44,2025-10-10
101,Laptop,4,92099.26,2025-10-10
108,SSD 500GB,8,26871.37,2025-10-10
110,Graphics Card,4,155256.63,2025-10-10
105,Webcam,6,13602.86,2025-10-10
105,Webcam,16,15061.84,2025-10-10
104,Monitor,8,62521.70,2025-10-10
109,RAM 16GB,16,30195.51,2025-10-10
107,USB Cable,9,760.74,2025-10-10
103,Keyboard,10,4903.07,2025-10-10
113,Router,8,8511.45,2025-10-10
113,Router,12,7729.12,2025-10-10
113,Router,5,8160.55,2025-10-10
115,Desk Lamp,6,5327.90,2025-10-10
108,SSD 500GB,19,24408.04,2025-10-10
108,SSD 500GB,16,24408.68,2025-10-10
108,SSD 500GB,3,27119.31,2025-10-10
101,Laptop,6,79417.21,2025-10-10
109,RAM 16GB,3,26107.36,2025-10-10
107,USB Cable,1,857.40,2025-10-10
107,USB Cable,6,786.81,2025-10-10
102,Mouse,20,2620.17,2025-10-10
114,Microphone,17,19492.38,2025-10-10
113,Router,18,7283.15,2025-10-10
112,Scanner,17,35156.63,2025-10-10
106,Headphones,2,11194.72,2025-10-10
109,RAM 16GB,5,27847.15,2025-10-10
106,Headphones,10,11307.47,2025-10-10
108,SSD 500GB,10,23810.84,2025-10-10
103,Keyboard,11,5021.08,2025-10-10
114,Microphone,18,16991.22,2025-10-10
107,USB Cable,6,721.31,2025-10-10
114,Microphone,16,19514.70,2025-10-10
111,Printer,20,48865.23,2025-10-10
104,Monitor,8,63100.91,2025-10-10
112,Scanner,20,38380.83,2025-10-10
104,Monitor,9,63336.87,2025-10-10
106,Headphones,18,11835.65,2025-10-10
106,Headphones,17,11703.16,2025-10-10
101,Laptop,15,83906.11,2025-10-10
108,SSD 500GB,3,26964.74,2025-10-10
109,RAM 16GB,18,29832.98,2025-10-10
112,Scanner,8,35488.84,2025-10-10
115,Desk Lamp,1,5967.51,2025-10-10
107,USB Cable,16,843.19,2025-10-10
110,Graphics Card,8,145870.70,2025-10-10
101,Laptop,15,84721.29,2025-10-10
102,Mouse,12,2425.35,2025-10-10
113,Router,3,8799.67,2025-10-10
103,Keyboard,20,5174.82,2025-10-10
106,Headphones,7,11415.49,2025-10-10
115,Desk Lamp,15,6030.61,2025-10-10
111,Printer,3,45997.21,2025-10-10
112,Scanner,4,35435.29,2025-10-10
102,Mouse,10,2537.62,2025-10-10
115,Desk Lamp,13,5973.79,2025-10-10
101,Laptop,19,89132.00,2025-10-10
114,Microphone,16,16722.73,2025-10-10
110,Graphics Card,3,148253.58,2025-10-10
107,USB Cable,8,810.64,2025-10-10
110,Graphics Card,3,135296.91,2025-10-10
113,Router,16,8435.91,2025-10-10
115,Desk Lamp,4,5865.96,2025-10-10
112,Scanner,20,33500.80,2025-10-10
109,RAM 16GB,15,30585.37,2025-10-10
103,Keyboard,14,4821.93,2025-10-10
110,Graphics Card,1,150127.42,2025-10-10
114,Microphone,2,16357.06,2025-10-10
114,Microphone,11,16250.96,2025-10-10
107,USB Cable,7,848.29,2025-10-10
103,Keyboard,17,5446.15,2025-10-10
105,Webcam,15,14689.32,2025-10-10
112,Scanner,15,36377.22,2025-10-10
106,Headphones,11,11692.40,2025-10-10
102,Mouse,3,2685.93,2025-10-10
107,USB Cable,17,834.52,2025-10-10
115,Desk Lamp,8,4968.91,2025-10-10
105,Webcam,18,14485.81,2025-10-10
112,Scanner,18,36274.72,2025-10-10
115,Desk Lamp,19,5107.47,2025-10-10
108,SSD 500GB,12,24530.52,2025-10-10
108,SSD 500GB,15,22734.39,2025-10-10
112,Scanner,15,36339.79,2025-10-10
113,Router,3,8704.83,2025-10-10
104,Monitor,10,60347.35,2025-10-10
112,Scanner,3,35412.68,2025-10-10
105,Webcam,11,15403.84,2025-10-10
102,Mouse,10,2559.77,2025-10-10
114,Microphone,14,16827.09,2025-10-10
110,Graphics Card,6,137498.09,2025-10-10
104,Monitor,14,59266.11,2025-10-10
