ProductID,ProductName,Quantity,Price,Date
110,Graphics Card,13,137564.47,2025-10-13
108,SSD 500GB,12,23509.83,2025-10-13
110,Graphics Card,19,160908.06,2025-10-13
107,USB Cable,18,854.84,2025-10-13
107,USB Cable,19,800.26,2025-10-13
110,Graphics Card,15,148621.07,2025-10-13
112,Scanner,13,32753.75,2025-10-13
102,Mouse,20,2718.53,2025-10-13
108,SSD 500GB,4,23325.81,2025-10-13
102,Mouse,13,2403.06,2025-10-13
112,Scanner,14,31535.04,2025-10-13
103,Keyboard,10,5410.17,2025-10-13
101,Laptop,13,83540.90,2025-10-13
101,Laptop,14,77738.34,2025-10-13
101,Laptop,15,79162.22,2025-10-13
113,Router,20,8734.82,2025-10-13
108,SSD 500GB,18,24652.22,2025-10-13
104,Monitor,12,59737.16,2025-10-13
106,Headphones,4,12095.37,2025-10-13
101,Laptop,18,77571.29,2025-10-13
113,Router,14,7500.02,2025-10-13
105,Webcam,13,15655.76,2025-10-13
106,Headphones,15,11306.84,2025-10-13
115,Desk Lamp,8,5205.31,2025-10-13
107,USB Cable,4,801.43,2025-10-13
102,Mouse,4,2475.48,2025-10-13
115,Desk Lamp,3,5262.00,2025-10-13
114,Microphone,16,18728.56,2025-10-13
101,Laptop,12,80530.15,2025-10-13
112,Scanner,13,34325.28,2025-10-13
112,Scanner,17,33034.50,2025-10-13
114,Microphone,2,16540.80,2025-10-13
112,Scanner,20,36972.17,2025-10-13
107,USB Cable,18,797.12,2025-10-13
109,RAM 16GB,2,30236.49,2025-10-13
112,Scanner,19,37519.09,2025-10-13
109,RAM 16GB,9,26858.27,2025-10-13
105,Webcam,20,16333.39,2025-10-13
112,Scanner,9,33738.98,2025-10-13
113,Router,17,8676.34,2025-10-13
103,Keyboard,5,5271.34,2025-10-13
110,Graphics Card,13,145891.92,2025-10-13
105,Webcam,17,13661.05,2025-10-13
104,Monitor,9,64445.52,2025-10-13
112,Scanner,15,34191.24,2025-10-13
105,Webcam,4,15678.89,2025-10-13
103,Keyboard,8,5350.19,2025-10-13
112,Scanner,11,32100.05,2025-10-13
106,Headphones,9,11454.46,2025-10-13
115,Desk Lamp,15,5324.59,2025-10-13
110,Graphics Card,10,152877.49,2025-10-13
112,Scanner,11,37034.91,2025-10-13
113,Router,19,7711.15,2025-10-13
109,RAM 16GB,4,25615.52,2025-10-13
112,Scanner,9,32104.08,2025-10-13
105,Webcam,7,13632.30,2025-10-13
111,Printer,1,47047.94,2025-10-13
109,RAM 16GB,15,25377.47,2025-10-13
107,USB Cable,12,799.76,2025-10-13
101,Laptop,9,91775.96,2025-10-13
102,Mouse,7,2465.87,2025-10-13
105,Webcam,4,14635.88,2025-10-13
107,USB Cable,7,802.54,2025-10-13
105,Webcam,10,14579.54,2025-10-13
101,Laptop,13,78985.89,2025-10-13
104,Monitor,16,60857.39,2025-10-13
102,Mouse,20,2456.75,2025-10-13
109,RAM 16GB,6,28290.83,2025-10-13
110,Graphics Card,6,150209.08,2025-10-13
112,Scanner,10,35613.57,2025-10-13
109,RAM 16GB,8,29594.76,2025-10-13
115,Desk Lamp,3,5761.58,2025-10-13
111,Printer,6,47701.95,2025-10-13
115,Desk Lamp,5,5615.84,2025-10-13
104,Monitor,3,62597.94,2025-10-13
114,Microphone,15,19417.39,2025-10-13
105,Webcam,3,14494.64,2025-10-13
115,Desk Lamp,15,5422.62,2025-10-13
101,Laptop,18,92523.47,2025-10-13
108,SSD 500GB,16,25627.48,2025-10-13
107,USB Cable,9,860.13,2025-10-13
106,Headphones,3,11553.29,2025-10-13
109,RAM 16GB,8,25278.67,2025-10-13
104,Monitor,10,69115.12,2025-10-13
106,Headphones,15,12390.40,2025-10-13
111,Printer,12,48341.65,2025-10-13
101,Laptop,2,78770.43,2025-10-13
111,Printer,12,49252.70,2025-10-13
109,RAM 16GB,11,26083.34,2025-10-13
114,Microphone,16,16223.87,2025-10-13
105,Webcam,20,15660.93,2025-10-13
113,Router,7,8151.51,2025-10-13
111,Printer,20,47952.00,2025-10-13
111,Printer,20,46090.22,2025-10-13
