ProductID,ProductName,Quantity,Price,Date
109,RAM 16GB,8,28685.09,2025-10-10
114,Microphone,19,18242.51,2025-10-10
112,Scanner,4,36022.79,2025-10-10
102,Mouse,9,2665.81,2025-10-10
105,Webcam,11,14131.11,2025-10-10
111,Printer,12,44881.49,2025-10-10
105,Webcam,14,15321.69,2025-10-10
103,Keyboard,1,5274.38,2025-10-10
102,Mouse,19,2671.76,2025-10-10
109,RAM 16GB,13,29816.48,2025-10-10
104,Monitor,4,64085.87,2025-10-10
105,Webcam,15,13946.63,2025-10-10
102,Mouse,11,2364.93,2025-10-10
115,Desk Lamp,12,5854.06,2025-10-10
102,Mouse,13,2254.31,2025-10-10
105,Webcam,12,14474.51,2025-10-10
101,Laptop,9,82068.81,2025-10-10
105,Webcam,8,14936.43,2025-10-10
108,SSD 500GB,9,22706.84,2025-10-10
101,Laptop,16,85613.25,2025-10-10
110,Graphics Card,8,157118.85,2025-10-10
105,Webcam,9,15030.36,2025-10-10
103,Keyboard,19,4798.91,2025-10-10
109,RAM 16GB,17,26986.36,2025-10-10
102,Mouse,19,2653.13,2025-10-10
114,Microphone,14,19146.72,2025-10-10
101,Laptop,20,85902.29,2025-10-10
104,Monitor,15,66665.59,2025-10-10
105,Webcam,7,13779.59,2025-10-10
105,Webcam,17,16220.73,2025-10-10
115,Desk Lamp,13,4967.62,2025-10-10
110,Graphics Card,15,150098.70,2025-10-10
103,Keyboard,14,4540.27,2025-10-10
110,Graphics Card,7,136224.91,2025-10-10
115,Desk Lamp,9,5006.77,2025-10-10
107,USB Cable,5,824.17,2025-10-10
113,Router,7,8156.71,2025-10-10
107,USB Cable,16,799.03,2025-10-10
102,Mouse,11,2671.01,2025-10-10
106,Headphones,15,11646.90,2025-10-10
105,Webcam,5,14737.74,2025-10-10
101,Laptop,14,89040.44,2025-10-10
114,Microphone,10,16461.67,2025-10-10
107,USB Cable,7,720.99,2025-10-10
101,Laptop,17,90460.06,2025-10-10
111,Printer,5,42618.41,2025-10-10
113,Router,13,7606.41,2025-10-10
115,Desk Lamp,10,5995.25,2025-10-10
105,Webcam,6,16079.17,2025-10-10
109,RAM 16GB,11,25752.41,2025-10-10
113,Router,18,7604.70,2025-10-10
112,Scanner,13,34888.64,2025-10-10
106,Headphones,18,12078.79,2025-10-10
109,RAM 16GB,15,29977.99,2025-10-10
110,Graphics Card,14,142597.49,2025-10-10
104,Monitor,19,67463.18,2025-10-10
101,Laptop,16,92160.16,2025-10-10
105,Webcam,13,15598.81,2025-10-10
109,RAM 16GB,18,29272.64,2025-10-10
109,RAM 16GB,20,26685.04,2025-10-10
110,Graphics Card,10,149451.43,2025-10-10
107,USB Cable,17,821.99,2025-10-10
108,SSD 500GB,17,25029.65,2025-10-10
114,Microphone,19,17732.59,2025-10-10
106,Headphones,1,11214.86,2025-10-10
101,Laptop,19,79460.25,2025-10-10
114,Microphone,3,18676.42,2025-10-10
101,Laptop,10,85942.83,2025-10-10
103,Keyboard,14,5464.61,2025-10-10
107,USB Cable,15,833.70,2025-10-10
115,Desk Lamp,6,5427.35,2025-10-10
103,Keyboard,17,5381.58,2025-10-10
103,Keyboard,17,4962.68,2025-10-10
103,Keyboard,2,4909.12,2025-10-10
108,SSD 500GB,15,26177.79,2025-10-10
115,Desk Lamp,4,5485.37,2025-10-10
114,Microphone,17,18421.09,2025-10-10
110,Graphics Card,7,163196.40,2025-10-10
107,USB Cable,11,844.06,2025-10-10
105,Webcam,13,14190.54,2025-10-10
107,USB Cable,8,869.26,2025-10-10
107,USB Cable,9,747.36,2025-10-10
108,SSD 500GB,2,22658.03,2025-10-10
102,Mouse,6,2520.72,2025-10-10
107,USB Cable,2,851.66,2025-10-10
113,Router,9,7218.79,2025-10-10
112,Scanner,8,37773.45,2025-10-10
106,Headphones,7,12851.44,2025-10-10
104,Monitor,13,66231.17,2025-10-10
113,Router,8,8513.13,2025-10-10
114,Microphone,7,18543.45,2025-10-10
107,USB Cable,9,816.92,2025-10-10
115,Desk Lamp,3,5520.18,2025-10-10
115,Desk Lamp,5,5984.69,2025-10-10
104,Monitor,6,64365.39,2025-10-10
103,Keyboard,16,5201.88,2025-10-10
107,USB Cable,6,799.78,2025-10-10
102,Mouse,15,2336.33,2025-10-10
113,Router,17,8492.58,2025-10-10
115,Desk Lamp,13,5937.06,2025-10-10
112,Scanner,14,34579.16,2025-10-10
109,RAM 16GB,20,25769.66,2025-10-10
102,Mouse,1,2558.54,2025-10-10
106,Headphones,7,11680.85,2025-10-10
101,Laptop,7,91355.29,2025-10-10
112,Scanner,16,35125.04,2025-10-10
103,Keyboard,1,5490.32,2025-10-10
112,Scanner,12,34148.79,2025-10-10
110,Graphics Card,11,164650.64,2025-10-10
110,Graphics Card,15,146960.69,2025-10-10
105,Webcam,17,16448.55,2025-10-10
106,Headphones,9,11124.68,2025-10-10
105,Webcam,16,13847.10,2025-10-10
111,Printer,20,43191.26,2025-10-10
112,Scanner,12,33486.23,2025-10-10
109,RAM 16GB,12,25551.90,2025-10-10
103,Keyboard,15,4937.59,2025-10-10
104,Monitor,12,63712.58,2025-10-10
102,Mouse,3,2474.59,2025-10-10
103,Keyboard,10,4552.73,2025-10-10
103,Keyboard,7,4908.72,2025-10-10
110,Graphics Card,9,146999.63,2025-10-10
103,Keyboard,15,5099.43,2025-10-10
104,Monitor,20,59363.00,2025-10-10
108,SSD 500GB,16,25729.50,2025-10-10
106,Headphones,18,11167.31,2025-10-10
101,Laptop,5,92509.09,2025-10-10
