ProductID,ProductName,Quantity,Price,Date
109,RAM 16GB,11,28376.14,2025-10-10
113,Router,19,8658.47,2025-10-10
102,Mouse,10,2639.68,2025-10-10
106,Headphones,6,11921.62,2025-10-10
114,Microphone,7,19301.11,2025-10-10
103,Keyboard,9,4571.79,2025-10-10
101,Laptop,18,85285.84,2025-10-10
110,Graphics Card,2,151053.90,2025-10-10
105,Webcam,8,14748.50,2025-10-10
105,Webcam,19,15237.53,2025-10-10
105,Webcam,11,14690.56,2025-10-10
102,Mouse,1,2469.83,2025-10-10
102,Mouse,13,2602.80,2025-10-10
108,SSD 500GB,10,24750.04,2025-10-10
103,Keyboard,20,4957.97,2025-10-10
113,Router,17,8396.30,2025-10-10
115,Desk Lamp,2,5604.72,2025-10-10
111,Printer,5,44068.26,2025-10-10
108,SSD 500GB,10,26718.86,2025-10-10
112,Scanner,12,37075.04,2025-10-10
101,Laptop,6,87366.22,2025-10-10
114,Microphone,20,17613.18,2025-10-10
112,Scanner,5,32441.21,2025-10-10
103,Keyboard,5,5471.62,2025-10-10
115,Desk Lamp,18,5484.55,2025-10-10
115,Desk Lamp,7,5144.33,2025-10-10
109,RAM 16GB,13,27241.25,2025-10-10
104,Monitor,12,58675.00,2025-10-10
112,Scanner,19,37882.39,2025-10-10
108,SSD 500GB,16,27186.82,2025-10-10
110,Graphics Card,14,138575.73,2025-10-10
113,Router,16,7496.24,2025-10-10
113,Router,6,7354.02,2025-10-10
108,SSD 500GB,17,23747.79,2025-10-10
113,Router,3,7261.05,2025-10-10
112,Scanner,2,33358.10,2025-10-10
108,SSD 500GB,20,26914.13,2025-10-10
112,Scanner,11,31655.23,2025-10-10
109,RAM 16GB,2,29613.26,2025-10-10
107,USB Cable,15,842.36,2025-10-10
111,Printer,20,43892.59,2025-10-10
111,Printer,1,45137.15,2025-10-10
115,Desk Lamp,9,5825.45,2025-10-10
111,Printer,9,44848.40,2025-10-10
110,Graphics Card,16,159564.11,2025-10-10
112,Scanner,11,38081.05,2025-10-10
112,Scanner,19,38387.58,2025-10-10
113,Router,19,8315.91,2025-10-10
110,Graphics Card,4,158660.07,2025-10-10
112,Scanner,4,31783.30,2025-10-10
102,Mouse,5,2367.39,2025-10-10
107,USB Cable,9,779.62,2025-10-10
111,Printer,17,42697.07,2025-10-10
103,Keyboard,14,4949.10,2025-10-10
106,Headphones,2,12064.60,2025-10-10
104,Monitor,13,61034.67,2025-10-10
107,USB Cable,20,874.92,2025-10-10
114,Microphone,20,16500.66,2025-10-10
105,Webcam,7,14889.62,2025-10-10
112,Scanner,8,32950.39,2025-10-10
101,Laptop,16,88794.71,2025-10-10
115,Desk Lamp,11,5450.02,2025-10-10
106,Headphones,7,12988.77,2025-10-10
106,Headphones,5,12280.02,2025-10-10
115,Desk Lamp,6,5973.68,2025-10-10
103,Keyboard,17,4669.88,2025-10-10
105,Webcam,20,15544.58,2025-10-10
101,Laptop,18,79174.89,2025-10-10
104,Monitor,11,67525.00,2025-10-10
104,Monitor,11,60506.30,2025-10-10
115,Desk Lamp,5,5922.36,2025-10-10
110,Graphics Card,3,140041.27,2025-10-10
102,Mouse,11,2323.19,2025-10-10
104,Monitor,1,63401.58,2025-10-10
113,Router,8,7394.17,2025-10-10
113,Router,3,7618.85,2025-10-10
101,Laptop,4,86932.93,2025-10-10
102,Mouse,6,2260.58,2025-10-10
110,Graphics Card,6,143920.34,2025-10-10
106,Headphones,19,10939.53,2025-10-10
104,Monitor,4,66841.57,2025-10-10
112,Scanner,15,36621.53,2025-10-10
110,Graphics Card,10,162423.28,2025-10-10
105,Webcam,5,14530.89,2025-10-10
103,Keyboard,15,5019.40,2025-10-10
114,Microphone,2,17645.88,2025-10-10
102,Mouse,5,2450.88,2025-10-10
110,Graphics Card,19,152901.56,2025-10-10
106,Headphones,12,11833.41,2025-10-10
114,Microphone,8,18030.51,2025-10-10
106,Headphones,15,11510.59,2025-10-10
114,Microphone,5,18092.78,2025-10-10
108,SSD 500GB,20,22915.11,2025-10-10
111,Printer,8,41484.71,2025-10-10
108,SSD 500GB,17,26876.69,2025-10-10
106,Headphones,5,13102.13,2025-10-10
101,Laptop,13,93320.90,2025-10-10
106,Headphones,19,11150.14,2025-10-10
110,Graphics Card,7,161458.85,2025-10-10
109,RAM 16GB,14,29798.40,2025-10-10
115,Desk Lamp,12,5886.54,2025-10-10
112,Scanner,10,36544.27,2025-10-10
114,Microphone,20,17088.09,2025-10-10
104,Monitor,14,61680.16,2025-10-10
108,SSD 500GB,18,24116.15,2025-10-10
108,SSD 500GB,17,27183.89,2025-10-10
101,Laptop,20,84818.70,2025-10-10
105,Webcam,18,14883.25,2025-10-10
105,Webcam,13,15479.47,2025-10-10
112,Scanner,20,36577.31,2025-10-10
112,Scanner,10,38123.18,2025-10-10
110,Graphics Card,3,138261.24,2025-10-10
112,Scanner,17,35426.99,2025-10-10
102,Mouse,11,2406.87,2025-10-10
104,Monitor,1,60992.56,2025-10-10
101,Laptop,1,93002.82,2025-10-10
107,USB Cable,20,785.45,2025-10-10
103,Keyboard,6,4528.95,2025-10-10
109,RAM 16GB,6,28997.36,2025-10-10
113,Router,2,7818.48,2025-10-10
103,Keyboard,11,4956.02,2025-10-10
104,Monitor,3,68590.82,2025-10-10
115,Desk Lamp,17,5854.11,2025-10-10
102,Mouse,8,2575.01,2025-10-10
114,Microphone,13,16728.36,2025-10-10
113,Router,6,8412.07,2025-10-10
104,Monitor,12,68792.95,2025-10-10
112,Scanner,1,33900.70,2025-10-10
105,Webcam,8,16022.66,2025-10-10
114,Microphone,9,19378.64,2025-10-10
111,Printer,1,41816.97,2025-10-10
102,Mouse,11,2692.52,2025-10-10
106,Headphones,5,11227.48,2025-10-10
114,Microphone,5,17741.75,2025-10-10
102,Mouse,6,2646.11,2025-10-10
105,Webcam,12,15113.50,2025-10-10
105,Webcam,5,14083.20,2025-10-10
101,Laptop,20,86864.91,2025-10-10
104,Monitor,1,62703.06,2025-10-10
103,Keyboard,14,4826.87,2025-10-10
104,Monitor,20,61873.38,2025-10-10
109,RAM 16GB,8,29621.67,2025-10-10
102,Mouse,3,2290.71,2025-10-10
115,Desk Lamp,19,5635.99,2025-10-10
106,Headphones,8,12159.15,2025-10-10
113,Router,2,8164.03,2025-10-10
102,Mouse,12,2452.86,2025-10-10
106,Headphones,11,11011.03,2025-10-10
114,Microphone,3,17961.18,2025-10-10
102,Mouse,19,2535.35,2025-10-10
103,Keyboard,7,4794.08,2025-10-10
114,Microphone,9,18406.71,2025-10-10
108,SSD 500GB,13,23910.54,2025-10-10
115,Desk Lamp,12,5887.71,2025-10-10
105,Webcam,11,16010.71,2025-10-10
110,Graphics Card,3,162216.69,2025-10-10
111,Printer,8,48382.18,2025-10-10
112,Scanner,16,35813.23,2025-10-10
106,Headphones,6,11972.91,2025-10-10
111,Printer,18,45423.01,2025-10-10
103,Keyboard,12,4813.39,2025-10-10
108,SSD 500GB,8,25982.28,2025-10-10
103,Keyboard,4,4891.40,2025-10-10
110,Graphics Card,1,157911.21,2025-10-10
103,Keyboard,3,4656.40,2025-10-10
108,SSD 500GB,11,23114.11,2025-10-10
114,Microphone,20,18751.00,2025-10-10
111,Printer,6,46687.96,2025-10-10
115,Desk Lamp,5,5718.47,2025-10-10
111,Printer,15,48129.64,2025-10-10
102,Mouse,3,2478.47,2025-10-10
107,USB Cable,11,747.88,2025-10-10
109,RAM 16GB,10,29594.78,2025-10-10
111,Printer,12,49359.92,2025-10-10
101,Laptop,5,85135.91,2025-10-10
110,Graphics Card,16,145258.92,2025-10-10
101,Laptop,15,92750.91,2025-10-10
114,Microphone,12,17824.34,2025-10-10
115,Desk Lamp,5,5029.65,2025-10-10
108,SSD 500GB,7,25781.93,2025-10-10
102,Mouse,12,2345.93,2025-10-10
107,USB Cable,14,767.04,2025-10-10
104,Monitor,19,60474.04,2025-10-10
104,Monitor,13,70533.02,2025-10-10
110,Graphics Card,10,137055.86,2025-10-10
103,Keyboard,7,4980.77,2025-10-10
114,Microphone,16,19645.90,2025-10-10
105,Webcam,19,15308.67,2025-10-10
103,Keyboard,19,4655.95,2025-10-10
101,Laptop,14,89954.43,2025-10-10
112,Scanner,5,32044.84,2025-10-10
110,Graphics Card,6,141077.23,2025-10-10
110,Graphics Card,15,151028.85,2025-10-10
109,RAM 16GB,6,25975.45,2025-10-10
112,Scanner,8,36901.69,2025-10-10
111,Printer,12,46439.63,2025-10-10
113,Router,10,7982.73,2025-10-10
106,Headphones,5,12884.26,2025-10-10
111,Printer,11,42704.24,2025-10-10
113,Router,2,8177.31,2025-10-10
111,Printer,6,40787.65,2025-10-10
112,Scanner,4,38303.30,2025-10-10
110,Graphics Card,18,143421.15,2025-10-10
115,Desk Lamp,3,5200.81,2025-10-10
111,Printer,17,46945.20,2025-10-10
108,SSD 500GB,2,22636.43,2025-10-10
113,Router,3,8670.01,2025-10-10
112,Scanner,16,37652.01,2025-10-10
111,Printer,12,44693.26,2025-10-10
108,SSD 500GB,4,24035.09,2025-10-10
114,Microphone,11,18928.59,2025-10-10
109,RAM 16GB,9,26908.34,2025-10-10
108,SSD 500GB,10,23148.83,2025-10-10
114,Microphone,1,16248.17,2025-10-10
112,Scanner,13,36224.70,2025-10-10
111,Printer,19,48222.54,2025-10-10
115,Desk Lamp,16,5740.01,2025-10-10
107,USB Cable,11,738.55,2025-10-10
115,Desk Lamp,13,5205.38,2025-10-10
115,Desk Lamp,8,5045.33,2025-10-10
112,Scanner,13,35851.75,2025-10-10
106,Headphones,9,12023.86,2025-10-10
115,Desk Lamp,6,5973.32,2025-10-10
102,Mouse,3,2731.14,2025-10-10
112,Scanner,11,33206.86,2025-10-10
108,SSD 500GB,17,22809.92,2025-10-10
104,Monitor,18,60257.95,2025-10-10
104,Monitor,18,64424.54,2025-10-10
113,Router,18,8567.43,2025-10-10
103,Keyboard,10,5169.33,2025-10-10
102,Mouse,2,2735.72,2025-10-10
109,RAM 16GB,7,27190.35,2025-10-10
105,Webcam,20,16149.62,2025-10-10
106,Headphones,11,12174.75,2025-10-10
110,Graphics Card,18,146968.66,2025-10-10
105,Webcam,1,15587.25,2025-10-10
102,Mouse,1,2709.85,2025-10-10
115,Desk Lamp,20,5851.24,2025-10-10
110,Graphics Card,7,136260.06,2025-10-10
108,SSD 500GB,16,26898.60,2025-10-10
109,RAM 16GB,19,29605.35,2025-10-10
104,Monitor,6,66506.42,2025-10-10
108,SSD 500GB,6,25826.52,2025-10-10
114,Microphone,7,19515.85,2025-10-10
110,Graphics Card,7,139320.58,2025-10-10
106,Headphones,16,11804.86,2025-10-10
106,Headphones,7,11581.43,2025-10-10
115,Desk Lamp,2,5673.53,2025-10-10
114,Microphone,20,16442.80,2025-10-10
103,Keyboard,17,4771.01,2025-10-10
115,Desk Lamp,20,5874.93,2025-10-10
110,Graphics Card,2,139211.46,2025-10-10
115,Desk Lamp,6,5358.78,2025-10-10
103,Keyboard,11,4896.08,2025-10-10
107,USB Cable,19,758.40,2025-10-10
101,Laptop,13,80597.88,2025-10-10
109,RAM 16GB,8,27441.52,2025-10-10
108,SSD 500GB,8,24126.25,2025-10-10
103,Keyboard,17,5224.59,2025-10-10
107,USB Cable,20,721.48,2025-10-10
107,USB Cable,18,853.93,2025-10-10
109,RAM 16GB,16,26861.83,2025-10-10
104,Monitor,13,59021.98,2025-10-10
105,Webcam,14,15751.37,2025-10-10
109,RAM 16GB,6,27571.13,2025-10-10
105,Webcam,4,14075.31,2025-10-10
104,Monitor,8,62122.12,2025-10-10
110,Graphics Card,8,143034.84,2025-10-10
104,Monitor,6,67844.60,2025-10-10
112,Scanner,5,33437.43,2025-10-10
115,Desk Lamp,5,5689.04,2025-10-10
113,Router,7,8237.64,2025-10-10
106,Headphones,13,11936.53,2025-10-10
101,Laptop,2,81480.92,2025-10-10
114,Microphone,12,17534.32,2025-10-10
110,Graphics Card,13,145223.92,2025-10-10
112,Scanner,7,37873.37,2025-10-10
113,Router,4,7936.44,2025-10-10
108,SSD 500GB,15,25590.55,2025-10-10
112,Scanner,17,32303.82,2025-10-10
115,Desk Lamp,11,5663.44,2025-10-10
114,Microphone,17,16851.99,2025-10-10
114,Microphone,13,17074.62,2025-10-10
106,Headphones,20,12968.20,2025-10-10
109,RAM 16GB,15,30277.46,2025-10-10
103,Keyboard,17,4733.61,2025-10-10
107,USB Cable,18,839.62,2025-10-10
114,Microphone,8,18079.14,2025-10-10
104,Monitor,14,66302.68,2025-10-10
109,RAM 16GB,16,30184.88,2025-10-10
111,Printer,20,48182.18,2025-10-10
106,Headphones,7,12809.26,2025-10-10
111,Printer,2,46806.65,2025-10-10
103,Keyboard,9,5094.29,2025-10-10
111,Printer,14,41840.25,2025-10-10
111,Printer,4,47470.09,2025-10-10
109,RAM 16GB,20,29985.45,2025-10-10
109,RAM 16GB,15,29536.38,2025-10-10
104,Monitor,5,59385.17,2025-10-10
105,Webcam,12,13547.75,2025-10-10
107,USB Cable,8,720.93,2025-10-10
112,Scanner,10,35563.00,2025-10-10
